Profit,Age,Customer ID-1,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost,Customer ID,Address,Postcode,State,Property Value
456.45,54,3445,Craggy,,Male,62,Database Administrator I,Financial Services,Affluent Customer,Yes,11,8098,99,05-02-2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,3445,59531 Barnett Pass,3352,VIC,4
110.56,53,3446,Gard,Tidy,Male,8,Structural Engineer,Manufacturing,Mass Customer,No,14,18165,86,03-12-2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,3446,8 Becker Drive,4868,QLD,4
198.22,53,3446,Gard,Tidy,Male,8,Structural Engineer,Manufacturing,Mass Customer,No,14,17981,69,26-12-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,3446,8 Becker Drive,4868,QLD,4
448.68,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,18932,35,20-08-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,3447,82591 Fallview Hill,3021,VIC,8
104.24,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,17720,0,05-05-2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,3447,82591 Fallview Hill,3021,VIC,8
43.97,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,14905,0,18-08-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,3447,82591 Fallview Hill,3021,VIC,8
431.33,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,14761,50,24-02-2017,,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3447,82591 Fallview Hill,3021,VIC,8
195.34,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,14359,11,08-10-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,3447,82591 Fallview Hill,3021,VIC,8
1028.76,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,12615,54,26-08-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,3447,82591 Fallview Hill,3021,VIC,8
114.93,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,12415,19,26-06-2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,3447,82591 Fallview Hill,3021,VIC,8
451.65,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,9065,5,17-03-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,3447,82591 Fallview Hill,3021,VIC,8
187.39,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,8126,28,15-04-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13,3447,82591 Fallview Hill,3021,VIC,8
872.89,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,7259,80,16-08-2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,3447,82591 Fallview Hill,3021,VIC,8
445.21,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,1615,69,16-01-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,3447,82591 Fallview Hill,3021,VIC,8
43.97,43,3448,Roderich,Mixer,Male,26,Software Consultant,Financial Services,High Net Worth,No,9,16634,0,06-10-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,3448,6691 Lindbergh Drive,2147,NSW,9
1295.43,43,3448,Roderich,Mixer,Male,26,Software Consultant,Financial Services,High Net Worth,No,9,16145,40,12-05-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,3448,6691 Lindbergh Drive,2147,NSW,9
91.15,43,3448,Roderich,Mixer,Male,26,Software Consultant,Financial Services,High Net Worth,No,9,10927,0,20-12-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,3448,6691 Lindbergh Drive,2147,NSW,9
737.57,43,3448,Roderich,Mixer,Male,26,Software Consultant,Financial Services,High Net Worth,No,9,10787,43,16-04-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,3448,6691 Lindbergh Drive,2147,NSW,9
448.68,43,3448,Roderich,Mixer,Male,26,Software Consultant,Financial Services,High Net Worth,No,9,3548,35,11-11-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,3448,6691 Lindbergh Drive,2147,NSW,9
128.46,46,3449,Ilyssa,Hannabuss,Female,52,VP Quality Control,Argiculture,High Net Worth,Yes,3,15411,91,03-08-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,3449,29279 Hazelcrest Junction,2120,NSW,10
459.46,46,3449,Ilyssa,Hannabuss,Female,52,VP Quality Control,Argiculture,High Net Worth,Yes,3,5019,18,29-04-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,3449,29279 Hazelcrest Junction,2120,NSW,10
450.77,46,3449,Ilyssa,Hannabuss,Female,52,VP Quality Control,Argiculture,High Net Worth,Yes,3,4222,58,26-04-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,3449,29279 Hazelcrest Junction,2120,NSW,10
502.47,46,3449,Ilyssa,Hannabuss,Female,52,VP Quality Control,Argiculture,High Net Worth,Yes,3,3680,81,19-06-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,3449,29279 Hazelcrest Junction,2120,NSW,10
1383.61,27,3450,Brooke,Durman,Female,85,Safety Technician III,Retail,Mass Customer,No,6,17875,63,08-06-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,3450,21 Sugar Place,4207,QLD,3
1592.19,27,3450,Brooke,Durman,Female,85,Safety Technician III,Retail,Mass Customer,No,6,16498,68,05-04-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,3450,21 Sugar Place,4207,QLD,3
356.5,27,3450,Brooke,Durman,Female,85,Safety Technician III,Retail,Mass Customer,No,6,13722,45,23-09-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,3450,21 Sugar Place,4207,QLD,3
152.55,27,3450,Brooke,Durman,Female,85,Safety Technician III,Retail,Mass Customer,No,6,5912,14,24-04-2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,3450,21 Sugar Place,4207,QLD,3
431.33,27,3450,Brooke,Durman,Female,85,Safety Technician III,Retail,Mass Customer,No,6,5402,32,13-01-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3450,21 Sugar Place,4207,QLD,3
1660.88,27,3450,Brooke,Durman,Female,85,Safety Technician III,Retail,Mass Customer,No,6,5210,44,11-01-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,3450,21 Sugar Place,4207,QLD,3
75.48,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,17219,0,21-05-2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,3451,4233 Service Avenue,2340,NSW,5
1010.02,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,13461,1,06-07-2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,3451,4233 Service Avenue,2340,NSW,5
75.48,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,12951,0,21-06-2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,3451,4233 Service Avenue,2340,NSW,5
4.8,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,9839,0,05-12-2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,3451,4233 Service Avenue,2340,NSW,5
1103.43,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,9154,21,15-12-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3451,4233 Service Avenue,2340,NSW,5
133.38,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,8310,0,29-10-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,3451,4233 Service Avenue,2340,NSW,5
110.56,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,5883,0,02-12-2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,3451,4233 Service Avenue,2340,NSW,5
431.33,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,5687,50,30-03-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3451,4233 Service Avenue,2340,NSW,5
1544.61,50,3451,Ruprecht,Loreit,Male,88,Sales Associate,n/a,High Net Worth,No,10,4015,46,19-11-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,3451,4233 Service Avenue,2340,NSW,5
1069.55,56,3452,Maura,Estevez,Female,22,Marketing Manager,Retail,Mass Customer,No,13,15079,12,28-12-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,3452,46 Stone Corner Avenue,2210,NSW,10
751.02,56,3452,Maura,Estevez,Female,22,Marketing Manager,Retail,Mass Customer,No,13,11697,38,10-04-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,3452,46 Stone Corner Avenue,2210,NSW,10
198.29,31,3453,Jammie,McEvon,Female,57,Product Engineer,Retail,Affluent Customer,No,14,17170,70,19-10-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,3453,12 Kings Hill,4272,QLD,9
217.51,31,3453,Jammie,McEvon,Female,57,Product Engineer,Retail,Affluent Customer,No,14,16533,60,24-08-2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,3453,12 Kings Hill,4272,QLD,9
179.44,31,3453,Jammie,McEvon,Female,57,Product Engineer,Retail,Affluent Customer,No,14,15528,62,15-07-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,3453,12 Kings Hill,4272,QLD,9
834.94,31,3453,Jammie,McEvon,Female,57,Product Engineer,Retail,Affluent Customer,No,14,10177,93,15-07-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,3453,12 Kings Hill,4272,QLD,9
451.65,31,3453,Jammie,McEvon,Female,57,Product Engineer,Retail,Affluent Customer,No,14,7908,4,13-06-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,3453,12 Kings Hill,4272,QLD,9
459.46,31,3453,Jammie,McEvon,Female,57,Product Engineer,Retail,Affluent Customer,No,14,7226,82,04-04-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,3453,12 Kings Hill,4272,QLD,9
144.26,51,3454,Akim,Mathes,Male,15,Web Designer III,n/a,Mass Customer,No,18,17679,33,06-09-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,3454,393 Dexter Junction,4151,QLD,9
827.16,51,3454,Akim,Mathes,Male,15,Web Designer III,n/a,Mass Customer,No,18,16495,74,06-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,3454,393 Dexter Junction,4151,QLD,9
41.13,51,3454,Akim,Mathes,Male,15,Web Designer III,n/a,Mass Customer,No,18,12668,95,30-05-2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,3454,393 Dexter Junction,4151,QLD,9
199.1,51,3454,Akim,Mathes,Male,15,Web Designer III,n/a,Mass Customer,No,18,12050,42,05-06-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3454,393 Dexter Junction,4151,QLD,9
128.46,51,3454,Akim,Mathes,Male,15,Web Designer III,n/a,Mass Customer,No,18,1151,76,31-08-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,3454,393 Dexter Junction,4151,QLD,9
75.75,66,3455,Coop,Skey,Male,29,Administrative Officer,n/a,Mass Customer,Yes,11,16539,23,16-01-2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,3455,757 Debs Avenue,4670,QLD,4
812.44,66,3455,Coop,Skey,Male,29,Administrative Officer,n/a,Mass Customer,Yes,11,15852,48,01-01-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,3455,757 Debs Avenue,4670,QLD,4
459.46,66,3455,Coop,Skey,Male,29,Administrative Officer,n/a,Mass Customer,Yes,11,9994,82,11-05-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,3455,757 Debs Avenue,4670,QLD,4
309.81,66,3455,Coop,Skey,Male,29,Administrative Officer,n/a,Mass Customer,Yes,11,3887,34,16-02-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3455,757 Debs Avenue,4670,QLD,4
17.87,66,3455,Coop,Skey,Male,29,Administrative Officer,n/a,Mass Customer,Yes,11,1277,2,27-06-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,3455,757 Debs Avenue,4670,QLD,4
91.15,66,3455,Coop,Skey,Male,29,Administrative Officer,n/a,Mass Customer,Yes,11,53,6,21-12-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,3455,757 Debs Avenue,4670,QLD,4
872.89,61,3456,Clovis,Ortsmann,Female,11,,n/a,Mass Customer,Yes,12,14609,64,28-10-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,3456,613 Emmet Junction,2154,NSW,11
817.36,61,3456,Clovis,Ortsmann,Female,11,,n/a,Mass Customer,Yes,12,10438,88,28-08-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,3456,613 Emmet Junction,2154,NSW,11
709.34,61,3456,Clovis,Ortsmann,Female,11,,n/a,Mass Customer,Yes,12,7823,25,23-07-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,3456,613 Emmet Junction,2154,NSW,11
143.36,64,3457,Robbi,Springthorpe,Female,13,,Manufacturing,Mass Customer,No,16,13231,98,14-05-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,3457,8828 North Crossing,3226,VIC,8
1544.61,64,3457,Robbi,Springthorpe,Female,13,,Manufacturing,Mass Customer,No,16,10991,37,24-09-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,3457,8828 North Crossing,3226,VIC,8
114.93,64,3457,Robbi,Springthorpe,Female,13,,Manufacturing,Mass Customer,No,16,1680,5,14-02-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,3457,8828 North Crossing,3226,VIC,8
802.26,43,3458,Alejandro,Shakelade,Male,35,Web Developer III,Manufacturing,High Net Worth,Yes,19,19008,25,06-02-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,3458,7 Center Circle,2096,NSW,9
64.51,43,3458,Alejandro,Shakelade,Male,35,Web Developer III,Manufacturing,High Net Worth,Yes,19,17862,61,11-05-2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,3458,7 Center Circle,2096,NSW,9
135.85,43,3458,Alejandro,Shakelade,Male,35,Web Developer III,Manufacturing,High Net Worth,Yes,19,15349,0,13-09-2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,3458,7 Center Circle,2096,NSW,9
802.26,43,3458,Alejandro,Shakelade,Male,35,Web Developer III,Manufacturing,High Net Worth,Yes,19,14361,25,08-06-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,3458,7 Center Circle,2096,NSW,9
1630.25,20,3459,Emelda,Ramsdell,Female,62,,Entertainment,Mass Customer,Yes,2,14529,57,25-10-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,3459,654 Logan Plaza,4113,QLD,10
903.11,20,3459,Emelda,Ramsdell,Female,62,,Entertainment,Mass Customer,Yes,2,13648,35,24-06-2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,3459,654 Logan Plaza,4113,QLD,10
133.78,20,3459,Emelda,Ramsdell,Female,62,,Entertainment,Mass Customer,Yes,2,7873,28,04-07-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,3459,654 Logan Plaza,4113,QLD,10
448.68,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,19918,1,12-07-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,3460,33 Almo Terrace,3051,VIC,10
1660.88,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,19374,44,29-01-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,3460,33 Almo Terrace,3051,VIC,10
872.89,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,19189,64,04-06-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,3460,33 Almo Terrace,3051,VIC,10
1230.27,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,17869,39,21-02-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,3460,33 Almo Terrace,3051,VIC,10
356.5,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,11149,45,11-10-2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99,3460,33 Almo Terrace,3051,VIC,10
1660.88,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,7497,44,06-07-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,3460,33 Almo Terrace,3051,VIC,10
75.14,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,7061,9,14-02-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,3460,33 Almo Terrace,3051,VIC,10
737.17,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,5809,71,05-11-2017,False,Cancelled,Solex,Standard,high,large,1842.92,1105.75,3460,33 Almo Terrace,3051,VIC,10
1279.4,21,3460,Reinhold,Barthrup,Male,22,Actuary,Financial Services,Mass Customer,No,2,5713,54,29-04-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,3460,33 Almo Terrace,3051,VIC,10
1305.25,58,3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,19362,89,26-05-2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,3461,6 Reindahl Hill,2196,NSW,9
737.57,58,3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,17592,79,22-05-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,3461,6 Reindahl Hill,2196,NSW,9
771.12,58,3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,14431,58,16-08-2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,3461,6 Reindahl Hill,2196,NSW,9
139.23,58,3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,13937,80,14-08-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,3461,6 Reindahl Hill,2196,NSW,9
199.1,58,3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,6878,42,12-04-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3461,6 Reindahl Hill,2196,NSW,9
309.81,58,3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,5967,34,19-07-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3461,6 Reindahl Hill,2196,NSW,9
771.12,58,3461,Nigel,Izard,Male,28,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,1613,58,07-01-2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,3461,6 Reindahl Hill,2196,NSW,9
72.6,63,3462,Jehanna,Sparhawk,Female,96,Registered Nurse,Health,High Net Worth,No,17,16340,0,16-11-2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,3462,785 Crest Line Hill,3634,VIC,1
1279.4,63,3462,Jehanna,Sparhawk,Female,96,Registered Nurse,Health,High Net Worth,No,17,13764,15,07-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,3462,785 Crest Line Hill,3634,VIC,1
1103.43,63,3462,Jehanna,Sparhawk,Female,96,Registered Nurse,Health,High Net Worth,No,17,10432,21,03-06-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3462,785 Crest Line Hill,3634,VIC,1
1215.34,63,3462,Jehanna,Sparhawk,Female,96,Registered Nurse,Health,High Net Worth,No,17,7845,36,09-11-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51,3462,785 Crest Line Hill,3634,VIC,1
745.94,63,3462,Jehanna,Sparhawk,Female,96,Registered Nurse,Health,High Net Worth,No,17,2022,45,09-12-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,3462,785 Crest Line Hill,3634,VIC,1
25.09,36,3463,Fletch,Durrett,Male,7,Compensation Analyst,Financial Services,Affluent Customer,No,2,19648,91,12-06-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26,3463,78 Bowman Court,2027,NSW,11
583.27,36,3463,Fletch,Durrett,Male,7,Compensation Analyst,Financial Services,Affluent Customer,No,2,12832,40,03-11-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,3463,78 Bowman Court,2027,NSW,11
75.75,36,3463,Fletch,Durrett,Male,7,Compensation Analyst,Financial Services,Affluent Customer,No,2,10382,23,03-02-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,3463,78 Bowman Court,2027,NSW,11
309.81,36,3463,Fletch,Durrett,Male,7,Compensation Analyst,Financial Services,Affluent Customer,No,2,1096,34,30-01-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3463,78 Bowman Court,2027,NSW,11
299.27,38,3464,Etheline,Gerretsen,Female,38,Staff Accountant III,Financial Services,Mass Customer,Yes,4,18822,30,13-12-2017,,Approved,Solex,Standard,high,medium,748.17,448.9,3464,7 Jackson Court,2076,NSW,10
,38,3464,Etheline,Gerretsen,Female,38,Staff Accountant III,Financial Services,Mass Customer,Yes,4,4228,0,04-06-2017,False,Approved,,,,,1142.89,,3464,7 Jackson Court,2076,NSW,10
114.93,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,19171,19,03-05-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,3465,6221 Monica Plaza,2095,NSW,12
690.49,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,18486,67,01-07-2017,True,Cancelled,Solex,Standard,medium,large,1071.23,380.74,3465,6221 Monica Plaza,2095,NSW,12
75.14,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,18070,97,24-03-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,3465,6221 Monica Plaza,2095,NSW,12
57.73,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,18068,0,04-06-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,3465,6221 Monica Plaza,2095,NSW,12
1612.25,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,17120,10,21-06-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,3465,6221 Monica Plaza,2095,NSW,12
1295.43,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,16558,40,28-08-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,3465,6221 Monica Plaza,2095,NSW,12
745.94,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,15969,45,24-03-2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,3465,6221 Monica Plaza,2095,NSW,12
199.1,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,9210,33,21-04-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3465,6221 Monica Plaza,2095,NSW,12
91.15,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,2945,0,19-10-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,3465,6221 Monica Plaza,2095,NSW,12
64.51,42,3465,Hadria,Pizer,Female,71,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,1216,61,29-07-2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,3465,6221 Monica Plaza,2095,NSW,12
75.75,41,3466,Victor,Zaple,Male,65,Marketing Assistant,IT,Mass Customer,No,18,17495,23,25-08-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,3466,6 4th Lane,3079,VIC,11
182.81,41,3466,Victor,Zaple,Male,65,Marketing Assistant,IT,Mass Customer,No,18,12919,16,23-10-2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,3466,6 4th Lane,3079,VIC,11
14.23,41,3466,Victor,Zaple,Male,65,Marketing Assistant,IT,Mass Customer,No,18,249,61,10-02-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,3466,6 4th Lane,3079,VIC,11
751.02,40,3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21,11640,38,02-05-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,3467,682 Claremont Circle,4350,QLD,6
737.57,40,3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21,10417,79,02-07-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,3467,682 Claremont Circle,4350,QLD,6
1103.43,40,3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21,5701,10,25-12-2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3467,682 Claremont Circle,4350,QLD,6
450.77,40,3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21,2667,52,17-04-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,3467,682 Claremont Circle,4350,QLD,6
431.33,40,3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21,820,32,08-10-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3467,682 Claremont Circle,4350,QLD,6
1660.88,40,3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21,266,44,07-11-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,3467,682 Claremont Circle,4350,QLD,6
217.51,34,3468,Averill,Woodbridge,Male,4,Associate Professor,n/a,Mass Customer,No,7,17555,60,27-12-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,3468,7 Weeping Birch Alley,2230,NSW,12
198.29,34,3468,Averill,Woodbridge,Male,4,Associate Professor,n/a,Mass Customer,No,7,15307,70,11-09-2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,3468,7 Weeping Birch Alley,2230,NSW,12
152.55,34,3468,Averill,Woodbridge,Male,4,Associate Professor,n/a,Mass Customer,No,7,10435,14,29-12-2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,3468,7 Weeping Birch Alley,2230,NSW,12
64.930000000,34,3468,Averill,Woodbridge,Male,4,Associate Professor,n/a,Mass Customer,No,7,10029,66,30-01-2017,,Approved,Giant Bicycles,Road,low,small,590.26,525.33,3468,7 Weeping Birch Alley,2230,NSW,12
309.81,34,3468,Averill,Woodbridge,Male,4,Associate Professor,n/a,Mass Customer,No,7,2297,34,04-12-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3468,7 Weeping Birch Alley,2230,NSW,12
90.1,34,3468,Averill,Woodbridge,Male,4,Associate Professor,n/a,Mass Customer,No,7,1461,72,26-03-2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,3468,7 Weeping Birch Alley,2230,NSW,12
