Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost,F23,Address,Postcode,State,Property Value
1010.02,37,3021,Parker,Lukacs,Male,4,,,Mass Customer,No,9,10230,75,10-10-2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,,7 Debra Point,3175,VIC,4
4.80,37,3021,Parker,Lukacs,Male,4,,,Mass Customer,No,9,9913,19,13-10-2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,,7 Debra Point,3175,VIC,4
64.51,37,3021,Parker,Lukacs,Male,4,,,Mass Customer,No,9,7012,81,20-05-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,,7 Debra Point,3175,VIC,4
72.60,37,3021,Parker,Lukacs,Male,4,,,Mass Customer,No,9,4195,90,31-10-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,,7 Debra Point,3175,VIC,4
75.48,32,3022,Gert,Kurtis,Female,21,,,High Net Worth,No,8,18701,0,08-04-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,,27 Schlimgen Way,4116,QLD,8
745.94,32,3022,Gert,Kurtis,Female,21,,,High Net Worth,No,8,18342,45,29-11-2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,,27 Schlimgen Way,4116,QLD,8
1630.25,32,3022,Gert,Kurtis,Female,21,,,High Net Worth,No,8,10427,92,26-09-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,,27 Schlimgen Way,4116,QLD,8
90.10,32,3022,Gert,Kurtis,Female,21,,,High Net Worth,No,8,8354,0,30-08-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,,27 Schlimgen Way,4116,QLD,8
72.60,32,3022,Gert,Kurtis,Female,21,,,High Net Worth,No,8,8326,0,18-08-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,,27 Schlimgen Way,4116,QLD,8
25.02,26,3023,Rikki,Bernet,Female,37,Accountant I,IT,High Net Worth,Yes,7,11609,0,17-08-2017,TRUE,Approved,Solex,Standard,medium,medium,78.639,53.62,,238 New Castle Alley,2166,NSW,9
448.68,26,3023,Rikki,Bernet,Female,37,Accountant I,IT,High Net Worth,Yes,7,8730,35,20-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,238 New Castle Alley,2166,NSW,9
145.94,26,3023,Rikki,Bernet,Female,37,Accountant I,IT,High Net Worth,Yes,7,8174,0,02-03-2017,TRUE,Approved,Solex,Road,medium,medium,458.678,312.74,,238 New Castle Alley,2166,NSW,9
91.15,26,3023,Rikki,Bernet,Female,37,Accountant I,IT,High Net Worth,Yes,7,605,0,23-03-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,,238 New Castle Alley,2166,NSW,9
1660.88,61,3024,Franz,Craddy,Male,86,,Health,Mass Customer,No,12,16235,44,10-11-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,010 Stuart Way,3056,VIC,6
1660.88,61,3024,Franz,Craddy,Male,86,,Health,Mass Customer,No,12,12617,44,04-01-2017,,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,010 Stuart Way,3056,VIC,6
817.36,43,3025,Osgood,Stolting,Male,27,Compensation Analyst,Financial Services,Mass Customer,Yes,9,8502,88,27-08-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,,7609 Jackson Terrace,2155,NSW,11
834.94,43,3025,Osgood,Stolting,Male,27,Compensation Analyst,Financial Services,Mass Customer,Yes,9,4253,93,29-05-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,,7609 Jackson Terrace,2155,NSW,11
75.75,32,3026,Minda,Pendrid,Female,11,Account Representative III,Property,Mass Customer,Yes,5,19598,23,18-03-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,,520 Parkside Lane,2164,NSW,9
198.29,32,3026,Minda,Pendrid,Female,11,Account Representative III,Property,Mass Customer,Yes,5,19577,70,14-08-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,,520 Parkside Lane,2164,NSW,9
451.65,32,3026,Minda,Pendrid,Female,11,Account Representative III,Property,Mass Customer,Yes,5,17106,4,17-06-2017,,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,,520 Parkside Lane,2164,NSW,9
75.14,32,3026,Minda,Pendrid,Female,11,Account Representative III,Property,Mass Customer,Yes,5,6003,9,09-01-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,,520 Parkside Lane,2164,NSW,9
1010.02,32,3026,Minda,Pendrid,Female,11,Account Representative III,Property,Mass Customer,Yes,5,3932,75,31-08-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,,520 Parkside Lane,2164,NSW,9
75.75,32,3026,Minda,Pendrid,Female,11,Account Representative III,Property,Mass Customer,Yes,5,1857,23,29-09-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,,520 Parkside Lane,2164,NSW,9
25.02,43,3027,Augy,Rudall,Male,83,Research Nurse,Health,Mass Customer,Yes,5,17946,2,08-05-2017,TRUE,Approved,Solex,Standard,medium,medium,78.639,53.62,,7046 Fairview Place,4510,QLD,3
139.23,43,3027,Augy,Rudall,Male,83,Research Nurse,Health,Mass Customer,Yes,5,15345,80,28-08-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,,7046 Fairview Place,4510,QLD,3
693.76,43,3027,Augy,Rudall,Male,83,Research Nurse,Health,Mass Customer,Yes,5,13942,53,14-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,,7046 Fairview Place,4510,QLD,3
91.15,43,3027,Augy,Rudall,Male,83,Research Nurse,Health,Mass Customer,Yes,5,9817,6,29-11-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,,7046 Fairview Place,4510,QLD,3
451.65,43,3027,Augy,Rudall,Male,83,Research Nurse,Health,Mass Customer,Yes,5,6735,4,05-03-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,,7046 Fairview Place,4510,QLD,3
64.93,64,3028,Leandra,Schubert,Female,67,General Manager,Manufacturing,High Net Worth,No,20,19496,2,14-11-2017,,Approved,Giant Bicycles,Road,low,small,590.26,525.33,,7 Scoville Trail,4304,QLD,2
400.65,64,3028,Leandra,Schubert,Female,67,General Manager,Manufacturing,High Net Worth,No,20,15327,0,10-02-2017,TRUE,Approved,Solex,Standard,medium,medium,485.639,84.99,,7 Scoville Trail,4304,QLD,2
209.84,64,3028,Leandra,Schubert,Female,67,General Manager,Manufacturing,High Net Worth,No,20,7279,41,04-05-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,,7 Scoville Trail,4304,QLD,2
1702.55,64,3028,Leandra,Schubert,Female,67,General Manager,Manufacturing,High Net Worth,No,20,2653,38,07-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,7 Scoville Trail,4304,QLD,2
709.34,64,3028,Leandra,Schubert,Female,67,General Manager,Manufacturing,High Net Worth,No,20,806,82,21-06-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,,7 Scoville Trail,4304,QLD,2
1279.40,42,3029,Timmie,Gori,Male,85,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13,19337,54,31-08-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,,31435 Eagle Crest Drive,2230,NSW,10
189.28,42,3029,Timmie,Gori,Male,85,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13,13036,47,09-01-2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,,31435 Eagle Crest Drive,2230,NSW,10
144.26,42,3029,Timmie,Gori,Male,85,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13,8331,33,19-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,,31435 Eagle Crest Drive,2230,NSW,10
309.81,42,3029,Timmie,Gori,Male,85,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13,6147,34,17-02-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,31435 Eagle Crest Drive,2230,NSW,10
1544.61,22,3030,Flor,Agnew,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3,16503,37,28-01-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,,4 Crescent Oaks Alley,2541,NSW,5
35.13,22,3030,Flor,Agnew,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3,14565,91,24-03-2017,TRUE,Approved,Solex,Standard,medium,medium,110.385,75.26,,4 Crescent Oaks Alley,2541,NSW,5
64.93,22,3030,Flor,Agnew,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3,13093,66,06-12-2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,,4 Crescent Oaks Alley,2541,NSW,5
471.60,22,3030,Flor,Agnew,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3,11129,87,22-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,,4 Crescent Oaks Alley,2541,NSW,5
448.68,22,3030,Flor,Agnew,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3,8088,1,14-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,4 Crescent Oaks Alley,2541,NSW,5
133.38,22,3030,Flor,Agnew,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3,6029,49,03-09-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,,4 Crescent Oaks Alley,2541,NSW,5
35.13,22,3030,Flor,Agnew,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3,3585,91,27-09-2017,TRUE,Approved,Solex,Standard,medium,medium,110.385,75.26,,4 Crescent Oaks Alley,2541,NSW,5
1230.30,24,3031,Diego,Bertelmot,Male,95,Staff Scientist,Health,Mass Customer,Yes,5,17925,26,06-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,50 7th Circle,4305,QLD,1
25.02,24,3031,Diego,Bertelmot,Male,95,Staff Scientist,Health,Mass Customer,Yes,5,13828,2,07-09-2017,FALSE,Approved,Solex,Standard,medium,medium,78.639,53.62,,50 7th Circle,4305,QLD,1
1617.30,24,3031,Diego,Bertelmot,Male,95,Staff Scientist,Health,Mass Customer,Yes,5,10217,83,08-11-2017,FALSE,Approved,Solex,Touring,medium,large,2292.334,675.03,,50 7th Circle,4305,QLD,1
64.51,24,3031,Diego,Bertelmot,Male,95,Staff Scientist,Health,Mass Customer,Yes,5,8402,81,14-04-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,,50 7th Circle,4305,QLD,1
189.28,24,3031,Diego,Bertelmot,Male,95,Staff Scientist,Health,Mass Customer,Yes,5,2104,47,28-12-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,,50 7th Circle,4305,QLD,1
1702.55,28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,17806,3,01-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,7 Lerdahl Court,4207,QLD,6
1134.80,28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,14196,24,20-11-2017,TRUE,Approved,Solex,Road,medium,large,1955.58,820.78,,7 Lerdahl Court,4207,QLD,6
471.60,28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,13262,87,24-01-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,,7 Lerdahl Court,4207,QLD,6
1702.55,28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,11465,3,30-06-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,7 Lerdahl Court,4207,QLD,6
921.46,28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,8798,71,05-07-2017,TRUE,Approved,Solex,Standard,high,large,2027.212,1105.75,,7 Lerdahl Court,4207,QLD,6
445.21,28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,5501,77,19-04-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,,7 Lerdahl Court,4207,QLD,6
167.21,28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,4087,67,20-01-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,,7 Lerdahl Court,4207,QLD,6
583.27,41,3033,Danielle,Kener,Female,60,Administrative Officer,Financial Services,High Net Worth,No,12,16291,93,25-07-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,,677 Eagan Trail,3183,VIC,7
834.94,41,3033,Danielle,Kener,Female,60,Administrative Officer,Financial Services,High Net Worth,No,12,14409,29,06-03-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,,677 Eagan Trail,3183,VIC,7
129.01,64,3034,Mara,Tofanini,Female,54,Web Designer IV,Manufacturing,Mass Customer,Yes,18,14488,96,21-03-2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,,638 Browning Terrace,3079,VIC,6
309.81,64,3034,Mara,Tofanini,Female,54,Web Designer IV,Manufacturing,Mass Customer,Yes,18,12942,34,12-11-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,638 Browning Terrace,3079,VIC,6
1660.88,64,3034,Mara,Tofanini,Female,54,Web Designer IV,Manufacturing,Mass Customer,Yes,18,4425,44,21-08-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,638 Browning Terrace,3079,VIC,6
450.77,64,3034,Mara,Tofanini,Female,54,Web Designer IV,Manufacturing,Mass Customer,Yes,18,1816,52,15-08-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,,638 Browning Terrace,3079,VIC,6
110.81,64,3034,Mara,Tofanini,Female,54,Web Designer IV,Manufacturing,Mass Customer,Yes,18,1097,27,01-08-2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,,638 Browning Terrace,3079,VIC,6
812.44,40,3035,Sigfrid,Caldecot,Male,98,Associate Professor,Health,High Net Worth,No,13,12833,74,13-01-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,,731 Haas Trail,2125,NSW,11
133.38,40,3035,Sigfrid,Caldecot,Male,98,Associate Professor,Health,High Net Worth,No,13,11650,0,22-11-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,,731 Haas Trail,2125,NSW,11
75.48,40,3035,Sigfrid,Caldecot,Male,98,Associate Professor,Health,High Net Worth,No,13,10637,0,04-05-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,,731 Haas Trail,2125,NSW,11
1279.40,40,3035,Sigfrid,Caldecot,Male,98,Associate Professor,Health,High Net Worth,No,13,3769,15,10-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,,731 Haas Trail,2125,NSW,11
128.46,40,3035,Sigfrid,Caldecot,Male,98,Associate Professor,Health,High Net Worth,No,13,3621,91,05-10-2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,,731 Haas Trail,2125,NSW,11
182.81,43,3036,Windy,Orehead,Female,24,Business Systems Development Analyst,Property,Affluent Customer,Yes,11,11850,16,18-05-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,,2 Grim Court,2168,NSW,8
1028.76,43,3036,Windy,Orehead,Female,24,Business Systems Development Analyst,Property,Affluent Customer,Yes,11,5262,65,27-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,2 Grim Court,2168,NSW,8
1617.30,43,3036,Windy,Orehead,Female,24,Business Systems Development Analyst,Property,Affluent Customer,Yes,11,4256,83,14-07-2017,FALSE,Approved,Solex,Touring,medium,large,2292.334,675.03,,2 Grim Court,2168,NSW,8
434.14,43,3036,Windy,Orehead,Female,24,Business Systems Development Analyst,Property,Affluent Customer,Yes,11,3024,59,22-02-2017,FALSE,Approved,Solex,Standard,medium,large,1167.716,733.58,,2 Grim Court,2168,NSW,8
802.26,43,3036,Windy,Orehead,Female,24,Business Systems Development Analyst,Property,Affluent Customer,Yes,11,2467,51,05-02-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,,2 Grim Court,2168,NSW,8
834.94,49,3037,Leanora,Isles,Female,30,Legal Assistant,Financial Services,High Net Worth,Yes,18,16104,29,28-06-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,,01654 Milwaukee Plaza,2000,NSW,11
459.46,49,3037,Leanora,Isles,Female,30,Legal Assistant,Financial Services,High Net Worth,Yes,18,15985,18,27-03-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,,01654 Milwaukee Plaza,2000,NSW,11
110.56,49,3037,Leanora,Isles,Female,30,Legal Assistant,Financial Services,High Net Worth,Yes,18,6532,0,09-01-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,,01654 Milwaukee Plaza,2000,NSW,11
834.94,62,3038,Hermione,,Female,45,Senior Developer,,High Net Worth,No,13,14034,29,30-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,,42 Arizona Pass,4510,QLD,5
1660.88,62,3038,Hermione,,Female,45,Senior Developer,,High Net Worth,No,13,13514,77,14-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,42 Arizona Pass,4510,QLD,5
75.14,62,3038,Hermione,,Female,45,Senior Developer,,High Net Worth,No,13,9713,97,27-06-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,,42 Arizona Pass,4510,QLD,5
531.96,62,3038,Hermione,,Female,45,Senior Developer,,High Net Worth,No,13,7664,90,02-03-2017,FALSE,Approved,Solex,Standard,low,medium,1039.544,507.58,,42 Arizona Pass,4510,QLD,5
135.85,62,3038,Hermione,,Female,45,Senior Developer,,High Net Worth,No,13,5283,0,08-02-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,,42 Arizona Pass,4510,QLD,5
70.92,62,3038,Hermione,,Female,45,Senior Developer,,High Net Worth,No,13,3726,0,04-07-2017,TRUE,Approved,Solex,Standard,medium,large,222.882,151.96,,42 Arizona Pass,4510,QLD,5
771.12,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,11972,58,11-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,,94611 Cascade Parkway,2763,NSW,8
167.21,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,11159,67,23-01-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,,94611 Cascade Parkway,2763,NSW,8
451.65,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,11078,4,13-05-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,,94611 Cascade Parkway,2763,NSW,8
434.14,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,10784,59,20-07-2017,TRUE,Approved,Solex,Standard,medium,large,1167.716,733.58,,94611 Cascade Parkway,2763,NSW,8
133.38,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,10371,49,09-09-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,,94611 Cascade Parkway,2763,NSW,8
1806.79,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,9578,73,22-10-2017,FALSE,Approved,Solex,Standard,medium,medium,2139.973,333.18,,94611 Cascade Parkway,2763,NSW,8
35.13,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,9423,91,17-09-2017,FALSE,Approved,Solex,Standard,medium,medium,110.385,75.26,,94611 Cascade Parkway,2763,NSW,8
817.36,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,6359,88,31-03-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,,94611 Cascade Parkway,2763,NSW,8
456.45,52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18,645,99,27-04-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,,94611 Cascade Parkway,2763,NSW,8
1279.40,54,3040,Kameko,Kinrade,Female,87,General Manager,Retail,Mass Customer,No,5,4681,54,10-06-2017,,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,,1 Melrose Lane,2010,NSW,9
1702.55,54,3040,Kameko,Kinrade,Female,87,General Manager,Retail,Mass Customer,No,5,1616,3,19-01-2017,TRUE,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,388.92,,1 Melrose Lane,2010,NSW,9
182.81,46,3041,Sherrie,Kingaby,Female,20,Physical Therapy Assistant,Retail,Mass Customer,Yes,11,16655,16,17-07-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,,88537 Erie Court,4211,QLD,7
1028.76,46,3041,Sherrie,Kingaby,Female,20,Physical Therapy Assistant,Retail,Mass Customer,Yes,11,15838,65,28-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,88537 Erie Court,4211,QLD,7
64.51,49,3042,Barris,Trayton,Male,76,Engineer II,Property,High Net Worth,Yes,15,15999,61,07-10-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,,5649 Crest Line Place,4455,QLD,2
199.10,49,3042,Barris,Trayton,Male,76,Engineer II,Property,High Net Worth,Yes,15,11276,33,07-03-2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,,5649 Crest Line Place,4455,QLD,2
133.38,49,3042,Barris,Trayton,Male,76,Engineer II,Property,High Net Worth,Yes,15,3085,0,11-03-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,,5649 Crest Line Place,4455,QLD,2
57.73,49,3042,Barris,Trayton,Male,76,Engineer II,Property,High Net Worth,Yes,15,2984,0,20-02-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,,5649 Crest Line Place,4455,QLD,2
1134.80,49,3042,Barris,Trayton,Male,76,Engineer II,Property,High Net Worth,Yes,15,2778,52,19-12-2017,TRUE,Approved,Solex,Road,medium,large,1955.58,820.78,,5649 Crest Line Place,4455,QLD,2
217.51,49,3042,Barris,Trayton,Male,76,Engineer II,Property,High Net Worth,Yes,15,2507,64,27-06-2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,,5649 Crest Line Place,4455,QLD,2
1305.25,39,3043,Kelcey,Argontt,Female,21,Legal Assistant,,Mass Customer,Yes,18,15819,89,26-10-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,05 2nd Point,2217,NSW,8
43.97,39,3043,Kelcey,Argontt,Female,21,Legal Assistant,,Mass Customer,Yes,18,12696,50,07-09-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,,05 2nd Point,2217,NSW,8
737.57,39,3043,Kelcey,Argontt,Female,21,Legal Assistant,,Mass Customer,Yes,18,11787,79,07-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,,05 2nd Point,2217,NSW,8
448.68,39,3043,Kelcey,Argontt,Female,21,Legal Assistant,,Mass Customer,Yes,18,7530,1,19-12-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,05 2nd Point,2217,NSW,8
617.67,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,18850,43,05-05-2017,TRUE,Approved,Solex,Standard,medium,medium,1267.156,649.49,,4 Jenifer Hill,3147,VIC,12
152.55,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,14634,14,09-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,,4 Jenifer Hill,3147,VIC,12
1028.76,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,13769,65,22-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,4 Jenifer Hill,3147,VIC,12
817.36,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,12553,88,26-12-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,,4 Jenifer Hill,3147,VIC,12
737.57,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,10864,79,13-04-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,,4 Jenifer Hill,3147,VIC,12
459.46,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,10172,82,05-08-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,,4 Jenifer Hill,3147,VIC,12
43.97,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,9348,50,31-08-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,,4 Jenifer Hill,3147,VIC,12
745.94,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,5693,7,10-02-2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,,4 Jenifer Hill,3147,VIC,12
1305.25,30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19,912,89,19-02-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,4 Jenifer Hill,3147,VIC,12
91.15,24,3045,Renato,Mungham,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2,19462,6,26-10-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,,5999 Waxwing Lane,4511,QLD,1
1630.25,24,3045,Renato,Mungham,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2,14970,57,17-09-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,,5999 Waxwing Lane,4511,QLD,1
1702.55,24,3045,Renato,Mungham,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2,6232,3,09-06-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,5999 Waxwing Lane,4511,QLD,1
152.55,24,3045,Renato,Mungham,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2,3289,14,08-09-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,,5999 Waxwing Lane,4511,QLD,1
1617.30,24,3045,Renato,Mungham,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2,1888,83,31-05-2017,,Approved,Solex,Touring,medium,large,2292.334,675.03,,5999 Waxwing Lane,4511,QLD,1
817.36,24,3045,Renato,Mungham,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2,1165,88,01-10-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,,5999 Waxwing Lane,4511,QLD,1
195.34,56,3046,Shela,Ridgers,Female,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18,10975,20,05-03-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,,5444 Corry Pass,2761,NSW,8
