Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure
47,3007,Tudor,Pepper,Male,38,Environmental Tech,Manufacturing,Mass Customer,No,16
38,3008,Etta,Criag,Female,40,,Health,High Net Worth,Yes,17
43,3009,Hephzibah,Cliffe,Female,11,,Health,High Net Worth,Yes,14
50,3010,Tobye,Cock,Female,16,,n/a,Affluent Customer,No,5
26,3011,Robena,Barks,Female,84,Staff Scientist,Financial Services,High Net Worth,No,3
52,3013,Lorain,Eddisforth,Female,94,Office Assistant III,Property,High Net Worth,No,6
19,3014,Terrijo,Merlin,Female,59,Software Engineer II,n/a,High Net Worth,No,1
20,3015,Queenie,Flips,Female,25,Assistant Manager,Retail,Affluent Customer,No,1
35,3016,Forster,Bumford,Male,25,Analog Circuit Design manager,Financial Services,High Net Worth,No,11
65,3017,Jason,De Lorenzo,Male,88,Operator,Financial Services,Affluent Customer,No,7
49,3018,Ainsley,Nissle,Female,16,Recruiter,n/a,High Net Worth,Yes,15
34,3019,Alonso,Ceyssen,Male,98,Community Outreach Specialist,Manufacturing,Affluent Customer,Yes,14
55,3020,Witty,McArthur,Male,13,Chemical Engineer,Manufacturing,High Net Worth,Yes,10
37,3021,Parker,Lukacs,Male,4,,n/a,Mass Customer,No,9
32,3022,Gert,Kurtis,Female,21,,n/a,High Net Worth,No,8
26,3023,Rikki,Bernet,Female,37,Accountant I,IT,High Net Worth,Yes,7
61,3024,Franz,Craddy,Male,86,,Health,Mass Customer,No,12
43,3025,Osgood,Stolting,Male,27,Compensation Analyst,Financial Services,Mass Customer,Yes,9
32,3026,Minda,Pendrid,Female,11,Account Representative III,Property,Mass Customer,Yes,5
43,3027,Augy,Rudall,Male,83,Research Nurse,Health,Mass Customer,Yes,5
64,3028,Leandra,Schubert,Female,67,General Manager,Manufacturing,High Net Worth,No,20
42,3029,Timmie,Gori,Male,85,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13
22,3030,Flor,Agnew,Female,68,Technical Writer,Manufacturing,Affluent Customer,No,3
24,3031,Diego,Bertelmot,Male,95,Staff Scientist,Health,Mass Customer,Yes,5
28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5
41,3033,Danielle,Kener,Female,60,Administrative Officer,Financial Services,High Net Worth,No,12
64,3034,Mara,Tofanini,Female,54,Web Designer IV,Manufacturing,Mass Customer,Yes,18
40,3035,Sigfrid,Caldecot,Male,98,Associate Professor,Health,High Net Worth,No,13
43,3036,Windy,Orehead,Female,24,Business Systems Development Analyst,Property,Affluent Customer,Yes,11
49,3037,Leanora,Isles,Female,30,Legal Assistant,Financial Services,High Net Worth,Yes,18
62,3038,Hermione,,Female,45,Senior Developer,n/a,High Net Worth,No,13
52,3039,Coralie,Guitonneau,Female,52,,Financial Services,Affluent Customer,No,18
54,3040,Kameko,Kinrade,Female,87,General Manager,Retail,Mass Customer,No,5
46,3041,Sherrie,Kingaby,Female,20,Physical Therapy Assistant,Retail,Mass Customer,Yes,11
49,3042,Barris,Trayton,Male,76,Engineer II,Property,High Net Worth,Yes,15
39,3043,Kelcey,Argontt,Female,21,Legal Assistant,n/a,Mass Customer,Yes,18
30,3044,Russell,Brittoner,Male,59,Occupational Therapist,Health,Affluent Customer,Yes,19
24,3045,Renato,Mungham,Male,52,Cost Accountant,Financial Services,Affluent Customer,Yes,2
56,3046,Shela,Ridgers,Female,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18
58,3047,Eddy,Cossans,Male,20,Speech Pathologist,Retail,Mass Customer,Yes,19
51,3048,Kenon,Messruther,Male,38,Legal Assistant,Manufacturing,Mass Customer,No,16
53,3049,Tristam,O'Fallone,Male,72,,Property,High Net Worth,Yes,12
23,3050,Dinnie,Worsom,Female,90,,n/a,High Net Worth,No,5
47,3051,Edi,Lugton,Female,81,,Manufacturing,Affluent Customer,Yes,7
44,3052,Lisetta,,Female,72,Teacher,n/a,Mass Customer,No,18
36,3053,Susie,,Female,67,Account Coordinator,Retail,High Net Worth,No,17
55,3054,Marieann,Wickey,Female,94,Operator,Manufacturing,Affluent Customer,No,16
21,3055,Viki,Drache,Female,96,General Manager,n/a,Mass Customer,Yes,2
52,3056,Catlin,Storm,Female,43,Health Coach II,Entertainment,Mass Customer,No,18
44,3057,Mel,Shoebottom,Female,96,Executive Secretary,n/a,Mass Customer,No,9
34,3058,Hamnet,Kibblewhite,Male,67,Human Resources Manager,Manufacturing,Mass Customer,Yes,16
62,3059,Hercules,Klewi,Male,83,Accountant IV,n/a,Mass Customer,No,17
38,3060,Milton,Gorini,Male,28,VP Accounting,Financial Services,Mass Customer,Yes,6
29,3061,Evie,Bendtsen,Female,51,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3
58,3062,Lesley,Ruskin,Male,78,Civil Engineer,Manufacturing,Mass Customer,No,13
21,3063,Andrea,Wildber,Male,74,VP Sales,Financial Services,Affluent Customer,No,2
25,3064,Zach,Billison,Male,96,Product Engineer,Financial Services,Affluent Customer,Yes,4
42,3065,Winna,Brusle,Female,88,Recruiter,Financial Services,High Net Worth,Yes,13
25,3066,Renell,Bellocht,Female,29,Paralegal,Financial Services,Affluent Customer,Yes,2
29,3067,Veronique,Wash,Female,8,Chief Design Engineer,Manufacturing,Mass Customer,Yes,9
30,3068,Gill,Branney,Female,88,Automation Specialist I,Manufacturing,Affluent Customer,No,1
32,3069,Phylis,Traves,Female,59,Senior Cost Accountant,Financial Services,Affluent Customer,No,12
22,3070,Malissia,Minthorpe,Female,74,Account Executive,Health,Affluent Customer,Yes,1
31,3071,Shirlee,Murdoch,Female,59,Assistant Media Planner,Entertainment,Mass Customer,Yes,12
41,3072,Roma,Prettjohn,Male,87,Chemical Engineer,Manufacturing,Mass Customer,Yes,10
53,3073,Hernando,Farnham,Male,16,Nurse,Telecommunications,Affluent Customer,No,17
51,3074,Tracie,Grishaev,Male,31,VP Quality Control,Health,Mass Customer,Yes,12
61,3075,Corty,Debell,Male,36,,Entertainment,Mass Customer,Yes,16
29,3076,Merna,Eyers,Female,9,Professor,Health,Mass Customer,Yes,4
20,3077,Emelen,Gillopp,Male,19,Information Systems Manager,Manufacturing,Affluent Customer,No,2
38,3078,Mariel,Blacksell,Female,54,Safety Technician III,Retail,Mass Customer,No,7
61,3079,Yorker,McKevany,Male,34,Legal Assistant,Retail,Mass Customer,Yes,20
62,3080,Christoforo,Santus,Male,87,Graphic Designer,Financial Services,High Net Worth,No,10
49,3081,Dodi,Volker,Female,61,Mechanical Systems Engineer,n/a,High Net Worth,Yes,9
23,3082,Emlyn,Maile,Male,68,,Manufacturing,Mass Customer,Yes,2
49,3083,Cirillo,Duprey,Male,44,,n/a,Mass Customer,Yes,12
61,3084,Birgit,Dowers,Female,57,Staff Scientist,Financial Services,Affluent Customer,Yes,16
42,3085,Kaleb,Eslemont,Male,91,Accountant IV,n/a,Affluent Customer,No,5
34,3087,Gerry,Scatcher,Male,64,Social Worker,Health,Mass Customer,No,9
46,3088,Hilarius,Trenbey,Male,92,,Retail,Affluent Customer,Yes,17
20,3089,Wood,Nathan,Male,27,Web Developer III,Manufacturing,Affluent Customer,Yes,2
56,3090,Zared,Pinchback,Male,81,Operator,Manufacturing,Mass Customer,No,8
25,3091,Guenevere,Treffry,Female,88,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,Yes,3
48,3092,Hallie,Blackden,Female,8,Statistician IV,n/a,Affluent Customer,No,9
28,3093,Harwilll,Crimes,Male,31,Mechanical Systems Engineer,Property,High Net Worth,Yes,6
31,3094,Izak,Andreutti,Male,51,Biostatistician II,n/a,Mass Customer,Yes,17
22,3095,Joachim,,Male,14,Staff Accountant IV,Retail,High Net Worth,Yes,2
47,3096,Lulu,Cabane,Female,32,Associate Professor,Financial Services,Mass Customer,No,10
42,3097,Alessandro,Casley,Male,2,Actuary,Financial Services,Affluent Customer,Yes,19
40,3098,Tiff,Ovett,Female,77,Dental Hygienist,Health,Mass Customer,No,12
24,3099,Shelli,Benitti,Female,73,,Retail,Mass Customer,Yes,3
66,3100,Peggy,Wrankling,Female,19,Recruiter,n/a,Mass Customer,No,7
33,3101,Paxton,Lermit,Male,68,Geological Engineer,Manufacturing,High Net Worth,No,12
30,3102,Paquito,Maitland,Male,37,Assistant Manager,Property,Affluent Customer,No,2
67,3103,Shaylah,Hatchell,Female,5,Safety Technician II,Retail,Mass Customer,No,20
26,3104,Diahann,Blundan,Female,19,Business Systems Development Analyst,Property,Mass Customer,Yes,2
55,3105,Bryn,Rycraft,Male,88,Teacher,Health,Mass Customer,No,12
31,3106,Yetty,Conneely,Female,13,,Financial Services,Mass Customer,Yes,21
60,3107,Dell,Tremathick,Female,98,Legal Assistant,n/a,High Net Worth,No,9
53,3108,Trip,Ahmed,Male,94,Accounting Assistant III,Entertainment,Mass Customer,No,10
62,3109,Jeralee,Domleo,Female,75,Automation Specialist II,Health,Mass Customer,Yes,10
26,3110,Fabien,Iacapucci,Male,14,Community Outreach Specialist,IT,Affluent Customer,Yes,8
23,3111,Maxwell,Blabber,Male,42,Associate Professor,Financial Services,Mass Customer,Yes,4
19,3112,Terri,Gornal,Male,41,Internal Auditor,Retail,High Net Worth,Yes,1
51,3113,Wenonah,Lethabridge,Female,52,Teacher,Property,Mass Customer,Yes,18
46,3114,Judah,Prime,Male,48,Teacher,IT,Mass Customer,Yes,18
39,3115,Rip,Spiers,Male,40,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8
42,3116,Correy,Loynes,Male,16,,Health,Mass Customer,No,7
25,3117,Nisse,Marriage,Female,68,Cost Accountant,Financial Services,Affluent Customer,Yes,6
27,3118,Cleveland,Coxon,Male,54,Occupational Therapist,Health,High Net Worth,No,9
60,3119,Earle,Frisby,Male,13,,n/a,High Net Worth,No,19
41,3120,Lauree,O'Donnell,Female,89,Clinical Specialist,Health,Mass Customer,Yes,10
61,3121,Mahmoud,Batterbee,Male,82,Data Coordiator,Manufacturing,Mass Customer,No,19
40,3122,Cthrine,Orans,Female,17,,Manufacturing,High Net Worth,Yes,15
44,3123,Tina,Riggulsford,Female,71,Dental Hygienist,Health,High Net Worth,No,20
39,3124,Anastasie,Le Grand,Female,73,Account Executive,Retail,High Net Worth,Yes,9
42,3125,Krystyna,Scarasbrick,Female,2,Social Worker,Health,High Net Worth,Yes,5
34,3126,Bondon,Deeley,Male,7,Statistician IV,Financial Services,High Net Worth,No,12
49,3127,Tucker,Lewsley,Male,39,Research Nurse,Health,Mass Customer,No,10
55,3128,Betteanne,Alldread,Female,96,Geological Engineer,Manufacturing,High Net Worth,Yes,16
65,3129,Leola,Mandrier,Female,44,Analog Circuit Design manager,Property,High Net Worth,Yes,11
49,3130,Krissy,Robard,Female,53,VP Product Management,Telecommunications,Mass Customer,No,17
21,3131,Sybilla,O' Markey,Female,63,,Retail,Affluent Customer,Yes,3
45,3132,Nicko,Artois,Male,33,Sales Representative,Retail,Mass Customer,Yes,7
21,3133,Eda,MacCheyne,Female,89,Quality Control Specialist,Manufacturing,Mass Customer,No,2
25,3134,Pierette,Roseman,Female,53,,Manufacturing,Mass Customer,No,5
58,3135,Titus,Worsall,Male,83,Staff Scientist,Financial Services,Mass Customer,No,16
22,3136,Leonardo,Brennon,Male,60,Marketing Manager,Retail,Mass Customer,Yes,3
27,3137,Cathlene,,Female,48,Web Designer III,n/a,Mass Customer,No,9
49,3138,Wait,Pardey,Male,34,Paralegal,Financial Services,Mass Customer,Yes,6
47,3139,Pail,De Blasi,Male,65,Paralegal,Financial Services,High Net Worth,Yes,17
35,3140,Britt,Muddimer,Female,2,Legal Assistant,Manufacturing,High Net Worth,No,16
25,3141,Esmaria,Kiernan,Female,92,Associate Professor,Retail,Mass Customer,Yes,3
28,3142,Hubert,Kliner,Male,98,Electrical Engineer,Manufacturing,Mass Customer,No,6
24,3143,Corabelle,Streatfeild,Female,0,Chief Design Engineer,Manufacturing,Mass Customer,No,5
42,3144,Ringo,Everson,Male,94,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8
42,3145,Gar,Barnewille,Male,17,Paralegal,Financial Services,High Net Worth,Yes,7
42,3146,Fredrika,Kleinmintz,Female,79,Project Manager,Property,Mass Customer,No,15
44,3147,Bonnee,Farley,Female,21,,Retail,Affluent Customer,Yes,17
46,3148,Berky,Degoix,Male,11,Human Resources Assistant IV,n/a,High Net Worth,Yes,10
40,3149,Caprice,Pack,Female,31,Tax Accountant,n/a,Affluent Customer,Yes,5
29,3150,Morissa,Wolfendell,Female,66,Sales Associate,Financial Services,Mass Customer,No,5
21,3152,Lettie,McGenis,Female,6,Teacher,Financial Services,High Net Worth,Yes,3
47,3153,Hannis,Jakubovits,Female,87,Compensation Analyst,Financial Services,High Net Worth,No,15
63,3154,Angil,Ellesmere,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19
44,3155,Tiphani,Fritz,Female,88,Office Assistant I,IT,Affluent Customer,Yes,21
44,3156,Bearnard,Letixier,Male,23,,Financial Services,Mass Customer,No,4
23,3157,Hurlee,Fasson,Male,46,,Retail,Mass Customer,Yes,1
50,3158,Korey,Lansbury,Male,27,VP Quality Control,Telecommunications,Mass Customer,Yes,12
53,3159,Jesus,MacShirie,Male,16,,Financial Services,Affluent Customer,No,12
42,3160,Eadmund,Braycotton,Male,87,Mechanical Systems Engineer,IT,Mass Customer,No,21
43,3161,Cindie,Naldrett,Female,71,,Financial Services,Mass Customer,Yes,4
42,3162,Deanne,Delacour,Female,76,Media Manager IV,Argiculture,Mass Customer,Yes,15
52,3163,Irvine,Mc Mechan,Male,38,Environmental Specialist,Argiculture,Affluent Customer,No,19
34,3164,Hortensia,Rainger,Female,53,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14
45,3165,Vyky,Coppen,Female,56,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,10
65,3166,Bronson,Plowman,Male,96,Social Worker,Health,Mass Customer,No,20
25,3167,Vernor,Stedall,Male,36,Web Designer IV,Property,Mass Customer,No,5
44,3168,Johan,Dudderidge,Male,89,Assistant Manager,Health,Affluent Customer,No,22
56,3169,Maxim,Chavrin,Male,96,Payment Adjustment Coordinator,IT,Mass Customer,Yes,19
52,3170,Bethanne,Kytter,Female,67,Nurse Practicioner,Entertainment,Mass Customer,No,11
53,3171,Leif,,Male,36,Account Coordinator,Financial Services,Affluent Customer,Yes,10
59,3172,Marje,Kennewell,Female,69,,Retail,Affluent Customer,No,5
19,3173,Angelo,,Male,55,Computer Systems Analyst I,Health,Mass Customer,Yes,1
44,3174,Odele,Blackmore,Female,67,Research Associate,Financial Services,Affluent Customer,No,9
36,3175,Alphard,Cradduck,Male,82,Operator,Health,Mass Customer,No,16
43,3176,Rafe,Antoniak,Male,60,Physical Therapy Assistant,n/a,Affluent Customer,No,16
42,3177,Titos,Scanes,Male,93,Database Administrator IV,n/a,Affluent Customer,No,6
49,3178,Gan,Marrion,Male,21,VP Quality Control,Retail,Mass Customer,Yes,9
41,3179,Jarid,Redwood,Male,87,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17
46,3180,Gage,,Male,96,Business Systems Development Analyst,IT,Mass Customer,Yes,19
44,3181,Ferd,Chominski,Male,39,Senior Editor,Financial Services,High Net Worth,No,6
53,3182,Catherina,Hammel,Female,50,,Financial Services,Affluent Customer,No,15
46,3183,Craig,Phethean,Male,64,Junior Executive,Health,Mass Customer,No,14
44,3184,Marlee,Brundle,Female,2,Civil Engineer,Manufacturing,Affluent Customer,Yes,7
64,3185,Duky,Crichley,Male,25,Senior Financial Analyst,Financial Services,Mass Customer,No,10
23,3186,Rora,Warre,Female,22,,n/a,Mass Customer,Yes,2
46,3187,Samuele,Roycroft,Male,75,Senior Quality Engineer,Financial Services,Mass Customer,Yes,14
21,3188,Boyd,,Male,94,Actuary,Financial Services,Mass Customer,No,1
57,3189,Abbott,Knaggs,Male,40,Environmental Specialist,Financial Services,Mass Customer,No,11
35,3190,Lizabeth,Carswell,Female,18,,n/a,Affluent Customer,No,15
61,3191,Bobbette,Amps,Female,29,Director of Sales,Financial Services,Affluent Customer,Yes,12
52,3192,Illa,Klemenz,Female,37,Payment Adjustment Coordinator,Financial Services,High Net Worth,Yes,16
42,3193,Augusta,Henryson,Female,6,Web Designer IV,Property,High Net Worth,No,7
42,3194,Hakeem,Bernardinelli,Male,38,Physical Therapy Assistant,Manufacturing,Mass Customer,No,11
39,3195,Vickie,West,Female,4,Tax Accountant,Manufacturing,Mass Customer,No,18
43,3196,Teddi,Adcocks,Female,11,Engineer IV,Health,Mass Customer,No,8
44,3197,Stern,Ilyenko,Male,83,Environmental Specialist,Health,High Net Worth,No,14
23,3198,Dur,Knappen,Male,66,Media Manager III,Manufacturing,Mass Customer,Yes,1
51,3199,Florry,Neasam,Female,98,Product Engineer,n/a,Mass Customer,Yes,15
25,3200,Marna,,Female,51,Environmental Tech,Manufacturing,Mass Customer,No,1
20,3201,Zed,Blanckley,Male,61,Assistant Professor,Financial Services,Mass Customer,Yes,1
26,3202,Garry,Gadson,Male,74,Office Assistant IV,Financial Services,Mass Customer,Yes,2
35,3203,Swen,Merioth,Male,25,GIS Technical Architect,n/a,Affluent Customer,Yes,7
26,3204,Ibby,Beedon,Female,51,Media Manager III,Health,Mass Customer,Yes,4
61,3205,Egan,Flockhart,Male,35,Account Executive,n/a,Mass Customer,No,20
25,3206,Elbertine,Trewin,Female,32,Financial Advisor,Financial Services,Mass Customer,No,1
33,3207,Anica,Halfhyde,Female,46,,n/a,Mass Customer,No,21
53,3208,Jeanne,O'Meara,Female,53,VP Marketing,n/a,High Net Worth,No,15
56,3209,Clarie,Markushkin,Female,10,Civil Engineer,Manufacturing,Affluent Customer,No,15
32,3210,Stella,Abreheart,Female,80,Junior Executive,Manufacturing,Mass Customer,No,1
27,3211,Betsy,Cosh,Female,52,Automation Specialist II,Health,High Net Worth,Yes,7
39,3212,Corella,Bartomeu,Female,62,Analog Circuit Design manager,Financial Services,Affluent Customer,No,13
49,3213,Marcile,Vasiliev,Female,27,,Telecommunications,Affluent Customer,Yes,16
27,3214,Cindelyn,Balas,Female,2,Software Engineer III,Financial Services,Mass Customer,Yes,9
44,3215,Wolfgang,Raffles,Male,14,General Manager,n/a,Mass Customer,Yes,7
22,3216,Edgar,Ordish,Male,59,Database Administrator III,Manufacturing,Mass Customer,Yes,1
52,3217,Lorena,Titterrell,Female,95,Physical Therapy Assistant,Manufacturing,Mass Customer,No,8
44,3218,Conny,Starbeck,Female,38,Information Systems Manager,Argiculture,Mass Customer,Yes,22
22,3219,Denyse,Scutts,Female,94,Web Developer III,Financial Services,Mass Customer,No,3
48,3220,Hunt,Linn,Male,53,Research Assistant IV,Manufacturing,Affluent Customer,No,11
61,3221,Brigid,Quigley,Female,59,Internal Auditor,Property,High Net Worth,Yes,11
24,3224,Darell,Mulqueeny,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,No,3
40,3225,Durante,Reddan,Male,19,Chief Design Engineer,Health,Mass Customer,Yes,4
47,3226,Andi,Whittet,Female,43,,Entertainment,Affluent Customer,No,11
25,3227,Costa,Sharpin,Male,37,,Manufacturing,Affluent Customer,No,2
56,3228,Margette,Donaghie,Female,36,Social Worker,Health,Mass Customer,No,13
56,3229,Carrol,Gheorghie,Male,69,Sales Representative,Retail,High Net Worth,Yes,6
50,3230,Calida,Clardge,Female,31,Executive Secretary,Financial Services,Mass Customer,No,12
44,3231,Cazzie,Gravell,Male,84,,n/a,Affluent Customer,Yes,16
27,3232,Rose,Milsom,Female,7,Payment Adjustment Coordinator,Financial Services,Mass Customer,Yes,9
61,3233,Xever,Feeley,Male,7,Tax Accountant,Financial Services,Mass Customer,Yes,17
33,3234,Mata,Hoggan,Male,35,Safety Technician II,Manufacturing,Mass Customer,Yes,19
55,3235,Leif,Woolfall,Male,88,Business Systems Development Analyst,Property,Affluent Customer,Yes,12
27,3236,Edsel,Arguile,Male,37,,Manufacturing,Mass Customer,Yes,5
56,3237,Astrid,Sumnall,Female,94,Assistant Manager,Manufacturing,Mass Customer,No,13
43,3238,Sauveur,Edmands,Male,23,Executive Secretary,Retail,Mass Customer,No,14
49,3239,Wendi,Hew,Female,15,Staff Scientist,Health,High Net Worth,No,5
44,3240,Ryon,Elsay,Male,90,Chief Design Engineer,n/a,Mass Customer,Yes,6
41,3241,Milt,Erett,Male,34,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,16
62,3242,Lib,Schohier,Female,4,General Manager,Manufacturing,Affluent Customer,Yes,14
47,3243,Tim,Besset,Male,24,Media Manager I,Health,Mass Customer,No,7
61,3244,Rosene,Bullar,Female,24,Systems Administrator I,Financial Services,Mass Customer,No,13
61,3245,Wainwright,Succamore,Male,86,Graphic Designer,IT,High Net Worth,No,7
52,3246,Norene,Merle,Female,73,Senior Cost Accountant,Financial Services,Mass Customer,Yes,4
35,3247,Bellanca,Raymond,Female,0,Structural Engineer,Manufacturing,Mass Customer,Yes,5
63,3248,Alastair,Van der Beken,Male,32,Programmer Analyst II,n/a,Affluent Customer,No,5
39,3249,Cortney,Leet,Female,46,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,14
28,3250,Hussein,Ticic,Male,27,,Argiculture,High Net Worth,Yes,4
44,3251,Cammie,Edridge,Female,95,Safety Technician II,Financial Services,High Net Worth,Yes,8
33,3252,Alexia,McTerrelly,Female,59,GIS Technical Architect,n/a,High Net Worth,Yes,14
30,3253,Bernadine,Shakeshaft,Female,42,Cost Accountant,Financial Services,High Net Worth,Yes,7
19,3254,Lissy,Paliser,Female,8,Human Resources Assistant I,Financial Services,Mass Customer,No,1
34,3256,Collen,Kew,Female,76,Professor,Financial Services,Affluent Customer,No,6
40,3257,Travis,Hulatt,Male,64,Senior Editor,n/a,Mass Customer,Yes,10
42,3258,Hettie,Godden,Female,77,Sales Representative,Retail,Mass Customer,Yes,18
67,3259,Rabi,,Male,74,Quality Control Specialist,n/a,High Net Worth,No,10
41,3260,Kelsy,Rao,Female,6,Research Associate,Telecommunications,High Net Worth,No,11
45,3261,Benedicto,Blumire,Male,6,,Property,Mass Customer,Yes,5
61,3262,Maynord,L'Episcopi,Male,65,Product Engineer,Entertainment,Mass Customer,No,12
39,3263,Quentin,Forte,Female,37,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,5
42,3264,Garret,Higginbottam,Male,88,,Financial Services,Mass Customer,Yes,17
53,3265,Isaak,Higounet,Male,64,Clinical Specialist,Health,High Net Worth,No,11
25,3266,Lambert,Edser,Male,68,Account Representative III,n/a,Mass Customer,Yes,5
33,3267,Gerri,Prott,Male,20,,Property,High Net Worth,Yes,9
34,3268,Estelle,Sam,Female,93,General Manager,Manufacturing,Mass Customer,No,20
26,3269,Kalvin,Paskin,Male,96,GIS Technical Architect,n/a,Mass Customer,No,1
63,3270,Tracey,Redsull,Male,47,Administrative Officer,Financial Services,Mass Customer,Yes,5
34,3271,Daisi,Philip,Female,21,Chief Design Engineer,Property,High Net Worth,Yes,16
27,3272,Bar,Frankcom,Male,75,Payment Adjustment Coordinator,n/a,Affluent Customer,No,9
42,3273,Darline,Alpes,Female,72,General Manager,Entertainment,Mass Customer,No,11
47,3274,Tory,Dosdell,Female,44,,Financial Services,Mass Customer,Yes,18
45,3275,Lela,Carrell,Female,24,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,6
41,3276,Goddart,Pavelin,Male,10,Legal Assistant,n/a,High Net Worth,No,3
58,3277,Demetris,Shapcote,Male,92,Computer Systems Analyst I,n/a,Affluent Customer,No,10
38,3278,Marcel,Eddolls,Male,66,VP Product Management,Financial Services,Affluent Customer,No,9
61,3279,Morgun,Razoux,Male,55,Staff Scientist,Financial Services,Mass Customer,No,14
33,3280,Micki,McNamara,Female,49,General Manager,Financial Services,Mass Customer,Yes,21
22,3281,Peg,Cliff,Female,67,Administrative Assistant III,n/a,Mass Customer,No,4
61,3282,Helga,Nuzzi,Female,8,Clinical Specialist,Health,High Net Worth,No,13
41,3283,Rowe,Barbary,Female,46,Administrative Officer,Property,Mass Customer,Yes,6
29,3284,Jorrie,Cerman,Female,98,Chief Design Engineer,Retail,Affluent Customer,No,2
34,3285,Mendie,Teresi,Male,51,Recruiter,Health,Affluent Customer,Yes,9
59,3286,Kent,Hatter,Male,23,Assistant Media Planner,Entertainment,Mass Customer,No,20
34,3287,Marys,Vazquez,Female,30,Account Executive,n/a,Affluent Customer,Yes,4
42,3289,Frederico,Spearman,Male,43,Assistant Manager,Property,Mass Customer,No,12
58,3290,Brandyn,Gain,Male,22,,Manufacturing,High Net Worth,Yes,18
64,3291,Cindy,Eakin,Female,33,Staff Accountant II,Manufacturing,Mass Customer,No,13
47,3292,Hamlen,Slograve,Male,71,Web Designer I,Retail,Affluent Customer,Yes,3
34,3293,Peg,Woodstock,Female,98,Automation Specialist IV,n/a,High Net Worth,No,17
34,3294,Juditha,Leidl,Female,90,Director of Sales,Manufacturing,Affluent Customer,No,6
56,3295,Cleavland,Karchowski,Male,14,Human Resources Assistant III,Retail,High Net Worth,Yes,9
46,3296,Leontyne,Jackett,Female,78,Quality Engineer,Financial Services,Affluent Customer,Yes,17
45,3297,Addy,Moukes,Male,39,Product Engineer,Manufacturing,Mass Customer,No,13
40,3299,Sybille,Ballsdon,Female,27,Systems Administrator II,Manufacturing,Affluent Customer,Yes,12
59,3300,Quintus,Gouldthorpe,Male,47,Executive Secretary,Retail,Mass Customer,No,14
33,3301,Guntar,O'Halloran,Male,5,Associate Professor,n/a,Mass Customer,Yes,6
64,3302,Faulkner,McKiernan,Male,17,Compensation Analyst,Financial Services,Affluent Customer,No,19
53,3303,Ced,Cuell,Male,51,Structural Engineer,Telecommunications,Affluent Customer,Yes,11
39,3304,Tymothy,Rodder,Male,43,,n/a,Mass Customer,No,12
43,3305,Neddy,La Grange,Male,25,Senior Developer,Health,Mass Customer,Yes,11
29,3306,Iggy,Whorton,Male,50,Compensation Analyst,Financial Services,Mass Customer,No,7
42,3307,Portia,Thirlwall,Female,96,Analyst Programmer,Health,High Net Worth,No,14
41,3308,Daffi,Idale,Female,5,Cost Accountant,Financial Services,Mass Customer,Yes,14
46,3309,Christie,Bremeyer,Male,34,Senior Sales Associate,n/a,High Net Worth,Yes,3
59,3310,Bethany,Jarrell,Female,83,VP Marketing,Property,Affluent Customer,Yes,12
41,3311,Clary,Bennitt,Female,57,Civil Engineer,Manufacturing,Mass Customer,Yes,8
25,3313,Kori,Antoshin,Female,10,,Property,High Net Worth,Yes,5
48,3314,Blakelee,Tassel,Female,50,,Financial Services,Mass Customer,Yes,12
26,3315,Ninnette,Pandey,Female,77,Account Executive,Property,Mass Customer,Yes,5
60,3316,Stoddard,Giacomoni,Female,31,Structural Analysis Engineer,n/a,Mass Customer,No,18
50,3317,Ric,Kondrachenko,Male,35,Actuary,Financial Services,Mass Customer,Yes,11
58,3318,Courtnay,Allmen,Male,37,,Manufacturing,High Net Worth,Yes,19
54,3319,Erda,,Female,67,,Financial Services,Affluent Customer,Yes,19
26,3320,Anabella,Mealham,Female,16,Nuclear Power Engineer,Manufacturing,High Net Worth,No,6
40,3321,Ives,,Male,38,Software Test Engineer I,n/a,High Net Worth,Yes,14
47,3323,Cortie,Hamshar,Male,99,Account Representative I,Health,High Net Worth,No,8
47,3324,Sholom,,Male,32,Research Nurse,Health,Mass Customer,Yes,10
24,3325,Sylas,,Male,80,Database Administrator IV,Manufacturing,High Net Worth,No,1
45,3326,Wes,Crotch,Male,83,Nurse,Manufacturing,High Net Worth,Yes,22
47,3327,Roma,Le Gallo,Male,84,Teacher,Manufacturing,Mass Customer,No,15
59,3328,Arabella,Delgaty,Female,58,Food Chemist,Health,Mass Customer,No,6
