Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost
812.44,28,871,Janka,Yesinin,Female,40,,n/a,Mass Customer,Yes,5,14718,48,08-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
1279.4,66,255,Keeley,Kruger,Female,2,Desktop Support Technician,IT,Mass Customer,No,5,14719,54,28-02-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
327.98,47,2111,Ellis,Vokes,Male,98,Speech Pathologist,Property,Affluent Customer,Yes,12,14720,59,09-04-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
1592.19,32,1868,Aloisia,Ivel,Female,11,Assistant Manager,Retail,Mass Customer,No,10,14721,68,14-07-2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
1702.55,22,604,Mella,Petrovsky,Female,72,Help Desk Operator,IT,Affluent Customer,No,3,14722,3,27-05-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
129.01,42,248,Inger,Eskell,Female,76,Clinical Specialist,Health,Affluent Customer,Yes,12,14723,96,18-08-2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77
110.56,34,2153,Jimmy,,Male,22,Financial Analyst,Financial Services,Mass Customer,No,10,14724,86,10-03-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
1702.55,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,14725,38,23-12-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1592.19,48,2188,Zonnya,Fayter,Female,85,Nurse Practicioner,n/a,Mass Customer,No,17,14726,68,31-03-2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
1103.43,39,1297,Shay,Gimbart,Male,91,Social Worker,Health,Mass Customer,No,3,14727,10,24-08-2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
129.01,66,2815,Emery,Carlett,Male,50,,Health,Mass Customer,No,19,14728,96,09-05-2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77
547.28,44,2577,Thor,Rickardsson,Male,78,Operator,n/a,Mass Customer,Yes,10,14729,85,18-07-2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
64.930000000,61,1812,Daffi,Sewley,Female,20,Clinical Specialist,Health,Affluent Customer,No,14,14730,66,27-05-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
217.51,66,2529,Ben,Laidler,Male,81,Quality Engineer,Manufacturing,High Net Worth,Yes,10,14731,64,14-07-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
583.27,61,3075,Corty,Debell,Male,36,,Entertainment,Mass Customer,Yes,16,14732,40,31-05-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
199.1,35,2569,Sig,Sellan,Male,62,VP Quality Control,Retail,Mass Customer,No,16,14733,42,06-02-2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.9
690.49,30,2232,Nev,Malone,Male,69,Help Desk Technician,n/a,Mass Customer,Yes,11,14734,21,22-08-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
187.39,20,2645,Ado,Yaldren,Male,20,Technical Writer,IT,High Net Worth,Yes,1,14735,28,28-11-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
128.46,28,2840,Wallie,Baitman,Male,63,Recruiter,Manufacturing,Mass Customer,Yes,9,14736,76,21-02-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
182.81,46,317,Elicia,Dahler,Female,26,Automation Specialist II,Entertainment,Mass Customer,Yes,14,14737,16,03-06-2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
745.94,27,3214,Cindelyn,Balas,Female,2,Software Engineer III,Financial Services,Mass Customer,Yes,9,14738,7,25-04-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
737.17,28,490,Lida,Boynton,Female,44,Environmental Tech,Argiculture,Mass Customer,No,6,14739,71,02-05-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
4.8,35,2753,Bale,Ney,Male,26,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,7,14740,19,25-05-2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
110.81,61,2416,Eberhard,Shalcras,Male,19,Office Assistant I,Health,Affluent Customer,No,16,14741,27,26-03-2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
15.08,25,589,Duff,Anan,Male,76,Compensation Analyst,Financial Services,Mass Customer,Yes,1,14742,22,07-01-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
129.01,45,2915,Enrichetta,Broadberry,Female,32,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,No,17,14743,96,14-02-2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
812.44,51,2633,Shayla,Colnett,Female,47,,Property,Mass Customer,Yes,12,14744,48,24-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
830.24,43,993,Reine,Semken,Female,71,Account Coordinator,Argiculture,High Net Worth,No,17,14745,70,05-03-2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
1028.76,37,2363,Bobby,Farmiloe,Male,92,Nurse,Entertainment,Mass Customer,Yes,16,14746,65,14-07-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
817.36,31,174,Catie,Tosspell,Female,93,Food Chemist,Health,Mass Customer,No,12,14747,88,19-12-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
75.75,31,1109,Nestor,Billingsley,Male,21,Web Developer II,Entertainment,High Net Worth,No,6,14748,56,19-04-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
299.27,48,2953,Hector,Carwithan,Male,45,Recruiting Manager,Health,High Net Worth,Yes,8,14749,6,10-09-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
445.21,61,2060,Constancia,Akram,Female,17,Statistician II,Financial Services,Mass Customer,No,17,14750,77,15-02-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
1612.25,56,2325,Emmett,Whatsize,Male,50,Database Administrator IV,Retail,High Net Worth,Yes,12,14751,10,06-01-2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
133.38,44,1481,Ellissa,Stanney,Female,93,Senior Financial Analyst,Financial Services,Affluent Customer,No,14,14752,49,01-02-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
1028.76,47,707,Homere,Rounds,Male,97,Executive Secretary,n/a,Mass Customer,Yes,7,14753,65,16-01-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
903.11,31,1098,Maure,Crow,Female,99,Administrative Assistant IV,Financial Services,Mass Customer,Yes,12,14754,35,29-09-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
,42,884,Pepito,Lamming,Male,11,Web Designer IV,Property,Mass Customer,No,17,14755,0,07-07-2017,False,Approved,,,,,1711.35,
709.34,63,2367,Lorne,Sabin,Male,40,Electrical Engineer,Manufacturing,Mass Customer,Yes,16,14756,25,21-08-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
50.66,49,1758,Helli,Cooksley,Female,16,Administrative Assistant I,Argiculture,Mass Customer,Yes,6,14757,97,15-07-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
167.21,33,3301,Guntar,O'Halloran,Male,5,Associate Professor,n/a,Mass Customer,Yes,6,14758,67,09-01-2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
1544.61,61,2051,Teresita,Drinnan,Female,8,Geological Engineer,Manufacturing,Affluent Customer,No,20,14759,37,28-07-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
129.01,43,16,Harlin,Parr,Male,38,Media Manager IV,n/a,Mass Customer,Yes,18,14760,96,12-02-2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77
431.33,43,3447,Linell,,Female,43,,Financial Services,High Net Worth,No,17,14761,50,24-02-2017,,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
903.11,41,3335,Damian,Dutt,Male,47,Editor,Health,Mass Customer,No,16,14762,35,01-01-2017,,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
167.21,46,2212,Adrianne,Raoux,Female,22,Technical Writer,Manufacturing,Affluent Customer,Yes,20,14763,67,19-11-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
133.38,27,3232,Rose,Milsom,Female,7,Payment Adjustment Coordinator,Financial Services,Mass Customer,Yes,9,14764,49,01-09-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
1069.55,40,1407,Tamarah,Sobtka,Female,43,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,9,14765,12,20-04-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
812.44,40,20,Basile,Firth,Male,72,Project Manager,Manufacturing,Mass Customer,No,11,14766,48,20-11-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
471.6,40,353,Antonia,Cardis,Female,9,Information Systems Manager,n/a,Mass Customer,No,3,14767,87,17-04-2017,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
217.51,35,382,Issiah,Fardell,Male,68,Research Nurse,Health,Mass Customer,Yes,7,14768,60,09-08-2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
431.33,42,2723,Morganne,Smitham,Female,71,Associate Professor,Manufacturing,Mass Customer,Yes,18,14769,32,25-10-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
128.46,43,440,Sheena,O'Duggan,Female,46,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10,14770,76,24-03-2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
709.34,28,3250,Hussein,Ticic,Male,27,,Argiculture,High Net Worth,Yes,4,14771,82,23-09-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
217.51,52,2788,Melantha,Pickburn,Female,45,Social Worker,Health,Affluent Customer,No,4,14772,60,22-10-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
110.56,65,2913,Padraic,Bonnar,Male,44,VP Quality Control,IT,Affluent Customer,Yes,14,14773,86,02-10-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
437.46,65,2506,Arlana,Ferrick,Female,97,,Health,Affluent Customer,No,9,14774,36,24-07-2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
690.49,39,3195,Vickie,West,Female,4,Tax Accountant,Manufacturing,Mass Customer,No,18,14775,21,22-04-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
827.16,29,369,Alic,Trenear,Male,19,Actuary,Financial Services,Mass Customer,Yes,9,14776,74,09-09-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
139.23,21,2006,Hyacinthia,Tuley,Female,33,Senior Developer,Property,High Net Worth,Yes,2,14777,95,07-03-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
75.75,44,3181,Ferd,Chominski,Male,39,Senior Editor,Financial Services,High Net Worth,No,6,14778,56,16-05-2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
583.27,30,2679,Padriac,Apple,Male,5,Director of Sales,Financial Services,High Net Worth,No,10,14779,93,12-04-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
583.27,35,786,Francklin,Ubanks,Male,34,,Financial Services,Affluent Customer,No,16,14780,40,05-06-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
1630.25,51,731,Lorenza,Cawthorne,Female,57,,n/a,Mass Customer,No,6,14781,57,27-06-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
827.16,42,2005,Marina,McElwee,Female,41,Accountant I,Manufacturing,High Net Worth,No,17,14782,85,17-01-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
143.36,42,2769,Trevor,Itschakov,Male,31,Product Engineer,Manufacturing,Affluent Customer,Yes,15,14783,98,19-01-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
299.27,45,170,Jammal,Gever,Male,80,Pharmacist,Health,High Net Worth,No,21,14784,6,30-01-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
502.47,22,1334,Cicily,Jenks,Female,72,Senior Financial Analyst,Financial Services,Mass Customer,No,4,14785,43,17-03-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
57.73,51,1096,Jakie,Mungham,Male,33,Software Test Engineer I,Health,High Net Worth,No,14,14786,0,05-11-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
431.33,46,87,Fields,Langdon,Male,78,Editor,Financial Services,Mass Customer,No,8,14787,32,12-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
1295.43,44,607,Adelaida,Redmond,Female,55,Dental Hygienist,Health,Mass Customer,No,15,14788,55,18-07-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
139.23,24,56,Reese,Ensor,Male,44,VP Sales,Property,Mass Customer,Yes,4,14789,80,28-12-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
1055.82,43,1129,Hercule,,Male,2,VP Marketing,Entertainment,Mass Customer,Yes,9,14790,78,16-11-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
1612.25,41,943,Holly,Gamett,Male,94,Legal Assistant,Property,Affluent Customer,Yes,15,14791,73,29-07-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
409.86,34,947,Hyacinth,Naldrett,Female,43,Pharmacist,Health,Mass Customer,No,10,14792,17,11-01-2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8
327.98,45,356,Nichole,,Female,10,Librarian,Entertainment,High Net Worth,No,5,14793,49,30-10-2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
437.46,61,3418,Felipa,Paddingdon,Female,18,Systems Administrator IV,Health,High Net Worth,No,19,14794,90,24-01-2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
1305.25,54,2301,Ken,Vashchenko,Male,66,Senior Cost Accountant,Financial Services,Mass Customer,Yes,19,14795,89,14-12-2017,,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
327.98,46,1709,Osgood,Seeborne,Male,36,Food Chemist,Health,Affluent Customer,No,6,14796,59,26-12-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
450.77,36,2936,Pavia,Gethen,Female,23,Project Manager,Financial Services,Mass Customer,Yes,11,14797,52,24-08-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
1612.25,52,2788,Melantha,Pickburn,Female,45,Social Worker,Health,Affluent Customer,No,4,14798,73,20-01-2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
72.6,46,3114,Judah,Prime,Male,48,Teacher,IT,Mass Customer,Yes,18,14799,90,04-10-2017,,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
155.65,38,3008,Etta,Criag,Female,40,,Health,High Net Worth,Yes,17,14800,59,22-01-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
143.36,54,201,Salem,Huie,Male,45,Design Engineer,Manufacturing,Mass Customer,Yes,11,14801,98,05-09-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
128.46,39,2393,Dorian,Colledge,Female,68,Registered Nurse,Health,High Net Worth,Yes,11,14802,91,30-08-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
1215.34,42,1332,Garek,De la Barre,Male,87,Technical Writer,n/a,Mass Customer,Yes,12,14803,46,25-11-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
90.1,47,981,Bud,Smittoune,Male,0,,Retail,Mass Customer,No,11,14804,72,15-09-2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
167.21,50,1314,De,Eilhart,Female,25,Clinical Specialist,Health,Mass Customer,Yes,6,14805,67,12-08-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
1408.91,41,2169,Jarrad,Atwell,Male,80,Senior Financial Analyst,Financial Services,Mass Customer,No,18,14806,83,04-09-2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
41.13,30,1316,Steven,Castellaccio,Male,79,Recruiter,Retail,High Net Worth,Yes,18,14807,0,05-07-2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
182.81,39,3249,Cortney,Leet,Female,46,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,14,14808,16,22-02-2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
431.33,40,1372,Rockie,Wheldon,Male,44,Computer Systems Analyst III,Manufacturing,Affluent Customer,No,17,14809,32,18-02-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
135.85,43,2036,Alix,Gilliland,Female,11,,n/a,Mass Customer,No,17,14810,29,13-04-2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
198.22,55,1924,Eolande,Kauscher,Female,94,VP Product Management,n/a,Mass Customer,Yes,14,14811,69,09-03-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
217.51,22,2615,Cordelia,,Female,23,Nurse,Financial Services,Mass Customer,Yes,1,14812,60,18-01-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
198.29,59,903,Hewe,Lidgley,Male,46,,Financial Services,Mass Customer,No,14,14813,70,14-12-2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
1383.61,20,2729,Meggi,Shipcott,Female,76,General Manager,n/a,Mass Customer,Yes,1,14814,63,24-12-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
751.02,19,2628,Giselbert,Gudyer,Male,29,Assistant Media Planner,Entertainment,Affluent Customer,No,1,14815,38,07-02-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
179.44,28,779,Maddy,Larrat,Female,1,Staff Accountant III,Health,High Net Worth,No,7,14816,0,18-03-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
448.68,39,3427,Mace,Edington,Male,67,Help Desk Operator,Financial Services,Mass Customer,Yes,17,14817,1,09-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
751.02,60,1111,Zach,Maynard,Male,96,Director of Sales,n/a,High Net Worth,Yes,18,14818,13,08-06-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
75.14,24,469,Levi,Cartmell,Male,91,Actuary,Financial Services,High Net Worth,Yes,3,14819,97,14-09-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
64.930000000,25,504,Vinny,Hegley,Male,93,Environmental Tech,Manufacturing,High Net Worth,Yes,7,14820,2,09-02-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
574.62,50,985,Aryn,O'Halloran,Female,29,Help Desk Operator,Retail,High Net Worth,No,15,14821,66,20-05-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
1279.4,46,1761,Kassi,List,Female,96,Legal Assistant,Manufacturing,Mass Customer,Yes,14,14822,54,12-12-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
15.08,61,2099,Mikel,McKechnie,Male,40,Senior Cost Accountant,Financial Services,High Net Worth,Yes,19,14823,0,28-10-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
450.77,32,1089,Korney,Hess,Female,90,Product Engineer,Property,Affluent Customer,No,12,14824,52,22-07-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
459.46,44,3147,Bonnee,Farley,Female,21,,Retail,Affluent Customer,Yes,17,14825,82,07-07-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
1103.43,31,1336,Moise,Inde,Male,83,Physical Therapy Assistant,n/a,Mass Customer,Yes,15,14826,10,06-10-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
43.97,30,2946,Paige,Bax,Male,14,,Property,Mass Customer,Yes,7,14827,50,28-10-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
1702.55,54,841,Hanan,McGreay,Male,93,Marketing Manager,Manufacturing,Affluent Customer,Yes,8,14828,3,31-01-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
143.36,48,1821,Fields,Bayne,Male,89,Web Developer IV,Entertainment,High Net Worth,Yes,15,14829,0,04-04-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
1630.25,58,2910,Drucill,Petrus,Female,15,Registered Nurse,Health,Mass Customer,Yes,12,14830,57,31-08-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
209.84,43,2618,Jay,Prue,Male,85,Administrative Assistant IV,n/a,Mass Customer,No,4,14831,15,31-03-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
114.93,30,2946,Paige,Bax,Male,14,,Property,Mass Customer,Yes,7,14832,5,29-11-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
502.47,59,3286,Kent,Hatter,Male,23,Assistant Media Planner,Entertainment,Mass Customer,No,20,14833,43,15-01-2017,True,Cancelled,Solex,Standard,medium,medium,1151.96,649.49
75.75,25,1916,Redd,O'Crowley,Male,71,Computer Systems Analyst II,Retail,High Net Worth,Yes,7,14834,56,26-05-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
1544.61,35,773,Robbie,Handaside,Male,77,,Financial Services,Affluent Customer,Yes,20,14835,37,13-08-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
,35,1738,Frankie,Seydlitz,Male,39,Engineer II,Argiculture,High Net Worth,Yes,14,14836,0,03-11-2017,False,Approved,,,,,587.02,
1055.82,29,2611,Aeriel,Lejeune,Female,36,Tax Accountant,Financial Services,Affluent Customer,No,9,14837,78,10-10-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
133.78,58,1514,Pren,Brangan,Male,15,Professor,n/a,Mass Customer,No,14,14838,28,21-09-2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
198.22,59,3407,Marven,Ditts,Male,53,Cost Accountant,Financial Services,High Net Worth,Yes,19,14839,84,22-08-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
57.73,34,1140,Deana,Rathbourne,Female,32,Executive Secretary,n/a,Mass Customer,Yes,13,14840,31,17-02-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
182.81,67,1243,Robbert,Blakey,Male,73,Research Assistant II,Retail,Mass Customer,No,8,14841,16,14-06-2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
751.02,47,1802,Lizzie,Duke,Female,3,Nuclear Power Engineer,Manufacturing,Mass Customer,No,7,14842,38,16-01-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
198.29,46,87,Fields,Langdon,Male,78,Editor,Financial Services,Mass Customer,No,8,14843,70,19-07-2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
690.49,46,2621,Moreen,Zoren,Female,24,Assistant Media Planner,Entertainment,High Net Worth,No,15,14844,67,11-10-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
133.78,27,2197,Filip,Willows,Male,32,Programmer Analyst I,Financial Services,Mass Customer,No,7,14845,28,07-08-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
,54,2192,Hubie,Leipold,Male,93,Staff Accountant II,n/a,Mass Customer,No,14,14846,0,05-03-2017,False,Approved,,,,,1919.23,
1612.25,40,2091,Dominga,Crosfield,Female,27,Office Assistant II,Argiculture,Mass Customer,No,9,14847,73,13-05-2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
64.51,64,577,Nadean,Fielding,Female,41,,Property,Mass Customer,Yes,19,14848,81,29-10-2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
152.55,25,589,Duff,Anan,Male,76,Compensation Analyst,Financial Services,Mass Customer,Yes,1,14849,14,28-08-2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
1592.19,19,19,Sorcha,Keyson,Female,76,Geological Engineer,Manufacturing,High Net Worth,No,1,14850,87,25-03-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
1592.19,25,216,Cinderella,Parcall,Female,12,Quality Engineer,Financial Services,High Net Worth,Yes,7,14851,87,18-06-2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
45.96,20,2989,Mort,,Male,37,Dental Hygienist,Health,High Net Worth,Yes,2,14852,0,31-07-2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
187.39,32,250,Kristofer,,Male,53,Legal Assistant,Health,Mass Customer,Yes,13,14853,8,18-02-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
198.22,43,820,Cecilia,Chipchase,Female,12,,Financial Services,High Net Worth,No,16,14854,84,22-03-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
1305.25,34,3126,Bondon,Deeley,Male,7,Statistician IV,Financial Services,High Net Worth,No,12,14855,17,20-11-2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
110.56,23,2930,Goddard,Benthall,Male,46,Assistant Media Planner,Entertainment,Mass Customer,No,3,14856,86,04-02-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
1660.88,35,2210,Kirby,Cameron,Male,16,Registered Nurse,Health,High Net Worth,No,5,14857,77,12-07-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
17.87,58,31,Star,Praton,Female,3,Staff Accountant III,Telecommunications,High Net Worth,Yes,14,14858,0,02-10-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
209.84,61,3221,Brigid,Quigley,Female,59,Internal Auditor,Property,High Net Worth,Yes,11,14859,41,10-09-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
547.28,60,462,Melany,Thorrington,Female,32,,Manufacturing,Affluent Customer,Yes,5,14860,85,03-07-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
751.02,25,616,Perl,Bysaker,Female,36,,Health,High Net Worth,No,6,14861,13,19-02-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
43.97,55,1160,Trisha,Nisuis,Female,98,Speech Pathologist,IT,Affluent Customer,No,10,14862,50,25-01-2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
448.68,51,2240,Niall,Hallifax,Male,4,Automation Specialist III,Manufacturing,High Net Worth,Yes,16,14863,35,11-06-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
182.81,41,2312,Ronnica,Grebner,Female,72,Assistant Manager,Manufacturing,Mass Customer,No,18,14864,16,13-08-2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
25.09,45,2452,Sophronia,Yerrill,Female,93,Chemical Engineer,Manufacturing,Mass Customer,Yes,17,14865,91,25-11-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
737.57,42,925,Nicko,Pembridge,Male,42,Accountant IV,Manufacturing,Affluent Customer,No,16,14866,79,03-12-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
448.68,53,2182,Symon,Minchin,Male,47,Assistant Media Planner,Entertainment,High Net Worth,Yes,16,14867,35,06-11-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
72.6,40,608,Alisun,Heinecke,Female,55,Accounting Assistant I,Retail,High Net Worth,Yes,12,14868,0,03-02-2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
1544.61,47,3323,Cortie,Hamshar,Male,99,Account Representative I,Health,High Net Worth,No,8,14869,46,06-09-2017,,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
